countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Spain,Couples with children,,,,,,,,,,,,,,,,,,,,,,21367.0,21671.0,23001.0,26140.0,24798.0,24425.0,23470.0,21587.0,20975.0,20390.0,21132.0,21994.0,23799.0,25018.0,25166.0,26342.0,25114.0,26405.0,26884.0,
Spain,Single parents,,,,,,,,,,,,,,,,,,,,,,12094.0,13268.0,15327.0,14892.0,14689.0,12862.0,11996.0,15259.0,12772.0,11028.0,11544.0,11985.0,12257.0,12061.0,12847.0,13336.0,11037.0,13439.0,14463.0,
Spain,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,18948.0,20258.0,20764.0,25761.0,24853.0,22904.0,20816.0,19541.0,17641.0,16493.0,15950.0,16358.0,17851.0,18971.0,18644.0,20044.0,18984.0,21784.0,23351.0,
Sweden,One person households,,,,,,,,,,,,,5221.0,,,,,6348.0,6842.0,7722.0,7975.0,8773.0,9335.0,9312.0,10801.0,12547.0,11366.0,11502.0,13267.0,12890.0,9030.0,10381.0,10009.0,10344.0,11173.0,14401.0,14482.0,13876.0,16937.0,,
Sweden,Couples without children,,,,,,,,,,,,,18932.0,,,,,21425.0,23332.0,22558.0,24368.0,23514.0,23815.0,25859.0,27793.0,26842.0,26509.0,26215.0,26308.0,26473.0,29277.0,28989.0,29922.0,31657.0,32563.0,32477.0,32158.0,31771.0,31516.0,,
Sweden,Couples with children,,,,,,,,,,,,,20094.0,,,,,25585.0,26367.0,26537.0,26750.0,27243.0,27582.0,28934.0,29930.0,30903.0,30561.0,31199.0,32378.0,32200.0,32594.0,34294.0,34714.0,36020.0,36087.0,35381.0,36540.0,36619.0,37337.0,,
Sweden,Single parents,,,,,,,,,,,,,9912.0,,,,,12267.0,14030.0,13473.0,13961.0,14244.0,14281.0,15572.0,17246.0,15965.0,16776.0,17046.0,18112.0,18695.0,18479.0,19113.0,19348.0,21127.0,20828.0,21253.0,20600.0,21988.0,20805.0,,
Sweden,Other family / non-family households,,,,,,,,,,,,,,,,,,30836.0,31025.0,31062.0,30694.0,30605.0,32056.0,33442.0,35746.0,35588.0,35333.0,35976.0,39039.0,39366.0,35877.0,36121.0,41463.0,39809.0,38970.0,40400.0,40656.0,37688.0,39988.0,,
Switzerland,One person households,,,,,,,,,,25061.0,,,,,,,,35487.0,,35780.0,,38084.0,,35252.0,35487.0,34596.0,33881.0,34156.0,32907.0,33220.0,35528.0,37473.0,36534.0,37684.0,37815.0,36215.0,35988.0,34844.0,37743.0,36261.0,
Switzerland,Couples without children,,,,,,,,,,40171.0,,,,,,,,49016.0,,50596.0,,46224.0,,51249.0,49518.0,51628.0,50884.0,50493.0,52011.0,53054.0,50158.0,52118.0,52160.0,50357.0,51845.0,51426.0,50842.0,50369.0,51414.0,52543.0,
Switzerland,Couples with children,,,,,,,,,,35096.0,,,,,,,,37832.0,,38416.0,,38313.0,,41084.0,43037.0,43393.0,43758.0,44178.0,45776.0,47189.0,45003.0,46049.0,45688.0,46478.0,46581.0,47709.0,47443.0,47844.0,49288.0,48844.0,
Switzerland,Single parents,,,,,,,,,,25686.0,,,,,,,,28283.0,,32349.0,,27442.0,,27613.0,29932.0,28843.0,30323.0,29527.0,30067.0,29782.0,31153.0,29342.0,28992.0,28678.0,22758.0,26487.0,28376.0,28207.0,31483.0,31235.0,
Switzerland,Other family / non-family households,,,,,,,,,,43975.0,,,,,,,,43924.0,,52967.0,,50046.0,,52439.0,53576.0,53608.0,54123.0,54216.0,56401.0,57913.0,54939.0,53785.0,53657.0,54894.0,54854.0,54184.0,54239.0,54500.0,53033.0,52726.0,
United Kingdom,One person households,2833.0,2376.0,2563.0,2803.0,3843.0,4083.0,4342.0,5365.0,5606.0,6123.0,4980.0,3543.0,3930.0,4589.0,5619.0,5663.0,5806.0,6826.0,7879.0,6974.0,7138.0,7998.0,7759.0,8214.0,8457.0,9228.0,8039.0,7800.0,7816.0,8395.0,9037.0,9568.0,10270.0,11020.0,9845.0,10288.0,10445.0,11174.0,11299.0,,
United Kingdom,Couples without children,15469.0,15555.0,16705.0,17231.0,17945.0,18861.0,19900.0,20778.0,20325.0,18096.0,17317.0,20590.0,21371.0,22382.0,23033.0,24104.0,24915.0,25941.0,26273.0,26546.0,27414.0,28705.0,28168.0,29112.0,29356.0,29706.0,28202.0,27815.0,26970.0,26767.0,28205.0,27724.0,28683.0,28967.0,28440.0,29379.0,29891.0,28583.0,28543.0,,
United Kingdom,Couples with children,16657.0,17185.0,17328.0,18362.0,18869.0,20263.0,21077.0,21295.0,21871.0,21237.0,21470.0,21697.0,22130.0,23013.0,23472.0,24619.0,25337.0,26820.0,26879.0,27718.0,27468.0,28386.0,28884.0,29892.0,29783.0,29651.0,27823.0,28264.0,27320.0,27435.0,27017.0,27697.0,28497.0,28514.0,29133.0,28842.0,31030.0,28890.0,30263.0,,
United Kingdom,Single parents,3169.0,3788.0,4498.0,3752.0,3140.0,1507.0,2327.0,2262.0,1765.0,1596.0,1245.0,487.4,0.0,0.0,0.0,0.0,1.01,2.28,6.8,4196.0,4254.0,4599.0,4903.0,4767.0,4704.0,4861.0,4939.0,4558.0,4582.0,4282.0,4305.0,5460.0,5444.0,5524.0,5932.0,6762.0,6921.0,7396.0,6874.0,,
United Kingdom,Other family / non-family households,19053.0,21056.0,22087.0,22458.0,22623.0,24703.0,25308.0,25425.0,25069.0,23435.0,21786.0,23109.0,23241.0,25934.0,26061.0,28066.0,27680.0,29141.0,30893.0,30555.0,30065.0,32925.0,32911.0,31780.0,32971.0,30311.0,31703.0,30109.0,29923.0,29381.0,30038.0,30619.0,30969.0,31904.0,32984.0,32244.0,34309.0,31115.0,31110.0,,
United States,One person households,18487.0,19787.0,19943.0,19581.0,19847.0,21039.0,21130.0,20776.0,19798.0,18430.0,18593.0,18356.0,19303.0,19839.0,19882.0,22556.0,22656.0,22396.0,21796.0,20441.0,20254.0,20764.0,21337.0,23103.0,22511.0,20571.0,19423.0,17986.0,17435.0,17295.0,17046.0,18637.0,19132.0,20426.0,20000.0,20499.0,22394.0,18958.0,19906.0,20939.0,
United States,Couples without children,33099.0,34364.0,34415.0,36608.0,36915.0,37082.0,38310.0,37701.0,36208.0,36177.0,34795.0,36252.0,37765.0,38866.0,40089.0,42104.0,43390.0,42551.0,42383.0,42799.0,42399.0,41294.0,41493.0,42989.0,44179.0,41862.0,40072.0,39745.0,38712.0,39156.0,38689.0,39896.0,43178.0,43333.0,43841.0,44866.0,48095.0,45540.0,47336.0,43882.0,
United States,Couples with children,32768.0,34320.0,35093.0,36462.0,37752.0,37558.0,38162.0,36878.0,36626.0,36860.0,37227.0,37126.0,37788.0,38442.0,39322.0,40519.0,41715.0,42633.0,42098.0,41592.0,41135.0,41494.0,41734.0,42152.0,42296.0,41088.0,39955.0,39456.0,39025.0,39757.0,40468.0,40994.0,42405.0,44224.0,44308.0,45198.0,49378.0,46884.0,47640.0,46071.0,
United States,Single parents,9806.0,11035.0,10099.0,10431.0,10039.0,10260.0,11574.0,9748.0,9392.0,9882.0,9109.0,10115.0,12229.0,12632.0,13106.0,13544.0,15293.0,16435.0,16103.0,15735.0,15323.0,15554.0,15492.0,15203.0,15820.0,14987.0,13906.0,13496.0,13527.0,13612.0,14061.0,13593.0,14632.0,15921.0,15503.0,16714.0,17627.0,17281.0,17753.0,17306.0,
United States,Other family / non-family households,32692.0,34057.0,34589.0,35573.0,36119.0,36480.0,36657.0,35082.0,33875.0,32677.0,30957.0,32747.0,32505.0,33151.0,34014.0,36152.0,36100.0,36235.0,36685.0,35439.0,35657.0,34822.0,35501.0,35870.0,36413.0,33811.0,32296.0,31850.0,31482.0,31676.0,31566.0,33827.0,35953.0,37336.0,37733.0,38558.0,40000.0,37939.0,38983.0,39361.0,
