countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Luxembourg,Single parents,,,23327.0,25043.0,25415.0,22064.0,23578.0,20143.0,22633.0,28787.0,25671.0,20287.0,24747.0,26350.0,27694.0,26331.0,27505.0,23679.0,27684.0,30265.0,26374.0,28121.0,23558.0,23248.0,23646.0,24049.0,27058.0,24207.0,24726.0,23387.0,23181.0,25021.0,24091.0,25909.0,24740.0,27228.0,27344.0,30250.0,34144.0,30835.0,35140.0
Luxembourg,Other family / non-family households,,,31274.0,34336.0,36879.0,37561.0,37753.0,42037.0,41516.0,43109.0,42900.0,43838.0,43793.0,43277.0,43418.0,43565.0,44319.0,43146.0,42396.0,45092.0,45954.0,49327.0,48267.0,48747.0,47613.0,47817.0,49604.0,47696.0,44735.0,45219.0,45500.0,48361.0,45171.0,47064.0,46350.0,46588.0,44133.0,50825.0,53961.0,47324.0,50081.0
Mexico,One person households,,3505.0,,,,,4318.0,,,5257.0,,5248.0,,3796.0,,3856.0,,4539.0,,4381.0,,4381.0,6328.0,7666.0,,6971.0,,6038.0,,6307.0,,6093.0,,6734.0,,6822.0,,6658.0,,7489.0,
Mexico,Couples without children,,4591.0,,,,,5011.0,,,5047.0,,5436.0,,4584.0,,3809.0,,5423.0,,4872.0,,5350.0,6321.0,6461.0,,6285.0,,5816.0,,6182.0,,5681.0,,6786.0,,6686.0,,6553.0,,7877.0,
Mexico,Couples with children,,4116.0,,,,,4250.0,,,4493.0,,4454.0,,3413.0,,3779.0,,4255.0,,4449.0,,4783.0,5243.0,5692.0,,5345.0,,5038.0,,4771.0,,4865.0,,5680.0,,5828.0,,5478.0,,6381.0,
Mexico,Single parents,,4334.0,,,,,4383.0,,,4714.0,,4336.0,,3356.0,,3366.0,,4453.0,,4153.0,,3914.0,4821.0,5669.0,,4886.0,,5049.0,,4964.0,,4249.0,,5121.0,,5347.0,,5017.0,,5851.0,
Mexico,Other family / non-family households,,4985.0,,,,,4968.0,,,5164.0,,5315.0,,4047.0,,4429.0,,5473.0,,5582.0,,5794.0,6282.0,6955.0,,7242.0,,6357.0,,6746.0,,5922.0,,7126.0,,7258.0,,6801.0,,8009.0,
Netherlands,One person households,,,,,,,,18857.0,,,18724.0,,,,,,22466.0,,,,,22291.0,21226.0,21922.0,23094.0,23046.0,22956.0,22785.0,22113.0,21676.0,21347.0,21411.0,21979.0,22283.0,22568.0,22788.0,23059.0,22517.0,23004.0,,
Netherlands,Couples without children,,,,,,,,28671.0,,,26790.0,,,,,,31754.0,,,,,29693.0,29986.0,30353.0,32285.0,32723.0,32656.0,32047.0,31336.0,31122.0,30089.0,29998.0,31590.0,32767.0,32360.0,32585.0,33441.0,34804.0,34885.0,,
Netherlands,Couples with children,,,,,,,,23098.0,,,22667.0,,,,,,25781.0,,,,,25804.0,26133.0,27828.0,29228.0,29067.0,29465.0,28912.0,29058.0,29028.0,28314.0,29268.0,31407.0,33075.0,33134.0,33108.0,33912.0,37744.0,38892.0,,
Netherlands,Single parents,,,,,,,,14198.0,,,13980.0,,,,,,16626.0,,,,,17061.0,16347.0,17179.0,19040.0,19259.0,19612.0,19752.0,18576.0,19605.0,20107.0,19040.0,19983.0,20078.0,22042.0,21824.0,21852.0,23538.0,23613.0,,
Netherlands,Other family / non-family households,,,,,,,,29621.0,,,24423.0,,,,,,31932.0,,,,,33260.0,33750.0,34054.0,34922.0,36130.0,35718.0,35093.0,34536.0,33493.0,32894.0,32213.0,35064.0,35646.0,35795.0,35721.0,38209.0,40559.0,41448.0,,
Norway,One person households,,,,14685.0,,,,,17354.0,,,,15996.0,,,,,18816.0,,,,20762.0,,,23206.0,,,24119.0,,,26746.0,,,26633.0,,,27277.0,27308.0,27408.0,27521.0,
Norway,Couples without children,,,,22487.0,,,,,23353.0,,,,24215.0,,,,,29159.0,,,,32955.0,,,37284.0,,,38939.0,,,42645.0,,,42418.0,,,43420.0,43456.0,43565.0,43117.0,
Norway,Couples with children,,,,22796.0,,,,,23509.0,,,,23935.0,,,,,28185.0,,,,30424.0,,,35163.0,,,36763.0,,,39618.0,,,39117.0,,,40640.0,40892.0,41238.0,41175.0,
Norway,Single parents,,,,16418.0,,,,,16573.0,,,,16337.0,,,,,20047.0,,,,20795.0,,,23311.0,,,24136.0,,,25350.0,,,24632.0,,,24865.0,24840.0,25155.0,25118.0,
Norway,Other family / non-family households,,,,26958.0,,,,,27700.0,,,,29228.0,,,,,34447.0,,,,35976.0,,,41034.0,,,42771.0,,,45881.0,,,45812.0,,,47379.0,47390.0,48251.0,48154.0,
Poland,One person households,,,,,,,,,,,,,6297.0,,,,7439.0,,,,,8152.0,8141.0,8677.0,8797.0,9147.0,9652.0,10068.0,10089.0,10003.0,10289.0,10608.0,11120.0,11481.0,11574.0,11934.0,12474.0,13076.0,14144.0,14088.0,14186.0
Poland,Couples without children,,,,,,,,,,,,,8566.0,,,,10317.0,,,,,11063.0,11005.0,11774.0,12255.0,13103.0,13779.0,14384.0,14268.0,14374.0,14613.0,14998.0,15589.0,16265.0,16731.0,17396.0,18591.0,18845.0,20891.0,20669.0,21387.0
Poland,Couples with children,,,,,,,,,,,,,6952.0,,,,8539.0,,,,,8240.0,8262.0,9101.0,10130.0,11471.0,11638.0,12134.0,12116.0,12203.0,12346.0,12988.0,13506.0,15361.0,16741.0,17395.0,18446.0,19446.0,19235.0,19174.0,19428.0
Poland,Single parents,,,,,,,,,,,,,5736.0,,,,6960.0,,,,,6997.0,6887.0,7485.0,7959.0,8359.0,8953.0,9276.0,8931.0,8894.0,8867.0,9305.0,9461.0,11078.0,12519.0,13073.0,13125.0,13991.0,14199.0,13984.0,13821.0
Poland,Other family / non-family households,,,,,,,,,,,,,7809.0,,,,9798.0,,,,,9517.0,9629.0,10533.0,11448.0,12569.0,12883.0,13080.0,12983.0,12958.0,13059.0,13718.0,14494.0,15640.0,16816.0,17926.0,18963.0,19395.0,20578.0,20260.0,20812.0
Slovakia,One person households,,,,,,,,,,6029.0,,,,,,,,,,,,6146.0,,,7598.0,,,9305.0,,,9523.0,9711.0,9767.0,9782.0,10068.0,9916.0,,,,,
Slovakia,Couples without children,,,,,,,,,,8294.0,,,,,,,,,,,,8711.0,,,10182.0,,,12052.0,,,12328.0,12632.0,12820.0,13009.0,13615.0,13984.0,,,,,
Slovakia,Couples with children,,,,,,,,,,8975.0,,,,,,,,,,,,9181.0,,,11834.0,,,12684.0,,,11718.0,11855.0,12215.0,13029.0,13376.0,13452.0,,,,,
Slovakia,Single parents,,,,,,,,,,7056.0,,,,,,,,,,,,6236.0,,,9512.0,,,9869.0,,,8762.0,9360.0,8954.0,8713.0,9898.0,10409.0,,,,,
Slovakia,Other family / non-family households,,,,,,,,,,10579.0,,,,,,,,,,,,11466.0,,,14375.0,,,15348.0,,,15683.0,16020.0,15864.0,16258.0,16959.0,17092.0,,,,,
Slovenia,One person households,,,,,,,,,,,,,,,9960.0,,9883.0,,,,,10983.0,,,12359.0,,,13076.0,,13403.0,,,,,,,,,,,
Slovenia,Couples without children,,,,,,,,,,,,,,,14801.0,,15186.0,,,,,18304.0,,,18465.0,,,19717.0,,19714.0,,,,,,,,,,,
Slovenia,Couples with children,,,,,,,,,,,,,,,15748.0,,15913.0,,,,,18277.0,,,20257.0,,,21758.0,,21909.0,,,,,,,,,,,
Slovenia,Single parents,,,,,,,,,,,,,,,11494.0,,11257.0,,,,,12568.0,,,13843.0,,,15348.0,,13716.0,,,,,,,,,,,
Slovenia,Other family / non-family households,,,,,,,,,,,,,,,18523.0,,18422.0,,,,,20094.0,,,22274.0,,,23724.0,,23961.0,,,,,,,,,,,
Spain,One person households,,,,,,,,10415.0,,,11384.0,11766.0,11925.0,11700.0,12345.0,13001.0,14051.0,14381.0,,,,14885.0,15753.0,17223.0,19517.0,20418.0,20450.0,19084.0,19570.0,18420.0,17666.0,18371.0,18427.0,18593.0,18544.0,19255.0,20848.0,20664.0,21215.0,20812.0,
Spain,Couples without children,,,,,,,,13506.0,,,15170.0,15252.0,15507.0,15237.0,15822.0,16750.0,16696.0,17690.0,,,,20820.0,21334.0,21687.0,26502.0,26597.0,26798.0,25026.0,24508.0,23745.0,23101.0,23569.0,23940.0,25031.0,24454.0,25099.0,27751.0,27958.0,28389.0,28081.0,
Spain,Couples with children,,,,,,,,14996.0,,,15811.0,15706.0,15161.0,14964.0,15787.0,17640.0,18464.0,18597.0,,,,19556.0,20213.0,21135.0,24366.0,23506.0,24026.0,22817.0,21277.0,20474.0,19684.0,20175.0,21221.0,22294.0,22856.0,22931.0,24113.0,24005.0,24718.0,24472.0,
Spain,Single parents,,,,,,,,13174.0,,,13118.0,12214.0,12849.0,10984.0,11693.0,11587.0,11374.0,12804.0,,,,13852.0,14459.0,15925.0,15216.0,15092.0,15055.0,13827.0,15610.0,14108.0,13106.0,12973.0,13421.0,13827.0,13325.0,14366.0,14277.0,14132.0,14563.0,14598.0,
Spain,Other family / non-family households,,,,,,,,18253.0,,,18160.0,18708.0,18884.0,19502.0,20317.0,22151.0,23685.0,26410.0,,,,22709.0,23585.0,24635.0,29035.0,29518.0,29086.0,26561.0,25730.0,24419.0,23868.0,22996.0,23404.0,24805.0,24970.0,25083.0,26457.0,26905.0,27798.0,28266.0,
Sweden,One person households,,,,,12022.0,,,,,13777.0,,,13916.0,,,,,14811.0,15004.0,15815.0,15900.0,16164.0,16534.0,16835.0,17308.0,17907.0,18041.0,18074.0,18509.0,18714.0,18444.0,18447.0,18926.0,19555.0,19820.0,20927.0,20803.0,21479.0,22744.0,,
Sweden,Couples without children,,,,,18368.0,,,,,22141.0,,,20684.0,,,,,23731.0,24627.0,25383.0,25827.0,26006.0,26481.0,27496.0,29246.0,29375.0,30132.0,30187.0,30275.0,31189.0,32513.0,32207.0,33049.0,33938.0,35448.0,35791.0,35046.0,35875.0,36190.0,,
Sweden,Couples with children,,,,,17239.0,,,,,19804.0,,,18134.0,,,,,21428.0,22388.0,22975.0,23082.0,23620.0,24084.0,24866.0,26402.0,27256.0,27836.0,28488.0,29204.0,29536.0,29608.0,31002.0,31241.0,31893.0,31978.0,32126.0,32632.0,32621.0,33365.0,,
Sweden,Single parents,,,,,13329.0,,,,,14782.0,,,14959.0,,,,,14670.0,15114.0,15071.0,15085.0,15384.0,15989.0,16463.0,17503.0,16952.0,17436.0,17661.0,17948.0,18513.0,18461.0,18714.0,19609.0,20485.0,20212.0,19954.0,20539.0,20668.0,20267.0,,
Sweden,Other family / non-family households,,,,,,,,,,,,,,,,,,26332.0,26627.0,27464.0,27601.0,27692.0,28566.0,29177.0,31438.0,31400.0,31849.0,32673.0,34100.0,35103.0,31919.0,34695.0,36904.0,36326.0,35125.0,36637.0,36974.0,35131.0,37524.0,,
Switzerland,One person households,,,,,,,,,,31001.0,,,,,,,,32053.0,,33513.0,,34848.0,,32392.0,32092.0,31842.0,32156.0,32014.0,32474.0,32349.0,33026.0,33100.0,32534.0,33843.0,33520.0,32712.0,32229.0,32215.0,33516.0,32173.0,
Switzerland,Couples without children,,,,,,,,,,38995.0,,,,,,,,40852.0,,42713.0,,39192.0,,42090.0,41835.0,42270.0,42492.0,41742.0,42820.0,44460.0,41969.0,43047.0,44108.0,43015.0,43649.0,42705.0,43351.0,43557.0,43481.0,43058.0,
Switzerland,Couples with children,,,,,,,,,,30348.0,,,,,,,,30602.0,,31384.0,,31435.0,,32015.0,33299.0,33731.0,34202.0,34709.0,36197.0,37121.0,35232.0,36280.0,35605.0,36122.0,35743.0,36380.0,36339.0,37218.0,37743.0,37310.0,
Switzerland,Single parents,,,,,,,,,,23542.0,,,,,,,,26491.0,,28936.0,,24329.0,,24564.0,25581.0,25401.0,26265.0,25769.0,27365.0,26866.0,27898.0,26411.0,27057.0,27347.0,23634.0,27521.0,26012.0,26777.0,29751.0,27218.0,
Switzerland,Other family / non-family households,,,,,,,,,,40347.0,,,,,,,,37211.0,,43294.0,,41319.0,,43509.0,42677.0,43434.0,44299.0,45832.0,45038.0,46649.0,43937.0,42896.0,43096.0,45103.0,44092.0,43525.0,43025.0,44518.0,44854.0,42554.0,
United Kingdom,One person households,9696.0,9757.0,9839.0,10152.0,10513.0,10572.0,10845.0,11310.0,11352.0,12017.0,12152.0,12654.0,12858.0,13503.0,14306.0,14611.0,15123.0,15790.0,17111.0,17089.0,17593.0,18389.0,18792.0,19085.0,19209.0,19793.0,19614.0,19506.0,19025.0,19532.0,19408.0,19510.0,20149.0,20280.0,20126.0,20452.0,20798.0,21708.0,21380.0,,
United Kingdom,Couples without children,14779.0,15176.0,15884.0,16465.0,17451.0,18465.0,18752.0,20011.0,19725.0,19342.0,18934.0,20611.0,20808.0,21573.0,22207.0,23250.0,23589.0,24480.0,25356.0,25270.0,26167.0,27212.0,27348.0,27941.0,28524.0,29044.0,28622.0,27750.0,27717.0,27607.0,28663.0,29109.0,29656.0,29719.0,29721.0,30557.0,30473.0,30353.0,30293.0,,
United Kingdom,Couples with children,14061.0,14428.0,14725.0,15597.0,16319.0,17539.0,17921.0,18429.0,18701.0,18362.0,18442.0,18916.0,18932.0,19764.0,20310.0,21191.0,21807.0,22880.0,23560.0,24225.0,24326.0,24913.0,25476.0,25892.0,26205.0,26364.0,25356.0,25810.0,24897.0,24639.0,24846.0,25481.0,25887.0,25854.0,26344.0,25921.0,27505.0,26562.0,28013.0,,
United Kingdom,Single parents,9119.0,8892.0,9306.0,9392.0,9499.0,9089.0,9259.0,9037.0,9445.0,9228.0,9007.0,10474.0,10089.0,9915.0,10213.0,10543.0,10828.0,11632.0,12420.0,13966.0,14343.0,15134.0,15823.0,15208.0,15850.0,15823.0,16546.0,16724.0,16575.0,16897.0,16889.0,17047.0,17405.0,17125.0,17225.0,17923.0,17438.0,18233.0,18322.0,,
United Kingdom,Other family / non-family households,18018.0,19102.0,19613.0,20078.0,20619.0,21927.0,23194.0,22886.0,22815.0,22215.0,21204.0,23234.0,22612.0,24286.0,24794.0,26257.0,26171.0,27092.0,28918.0,28730.0,29247.0,30339.0,30451.0,30065.0,30898.0,29813.0,31428.0,30017.0,29572.0,29464.0,29527.0,30876.0,31711.0,33086.0,32372.0,32240.0,34353.0,32290.0,33043.0,,
United States,One person households,23639.0,23891.0,23935.0,24289.0,24665.0,25271.0,25527.0,25298.0,24431.0,23893.0,24239.0,24104.0,24642.0,24879.0,25276.0,26532.0,27000.0,26887.0,26445.0,26154.0,26092.0,25818.0,26273.0,26676.0,26250.0,25716.0,26740.0,25696.0,25424.0,25350.0,25010.0,25372.0,26104.0,27265.0,27062.0,28045.0,29612.0,30224.0,29702.0,28201.0,
United States,Couples without children,34575.0,35455.0,35958.0,37578.0,37960.0,38191.0,38637.0,38535.0,37734.0,37638.0,37161.0,37736.0,38488.0,39342.0,39883.0,41488.0,42206.0,41857.0,41509.0,42622.0,42753.0,41592.0,41622.0,41961.0,43404.0,42777.0,43039.0,42990.0,42585.0,42843.0,41946.0,43161.0,45434.0,45879.0,46818.0,47104.0,50554.0,51935.0,51058.0,47527.0,
United States,Couples with children,27745.0,28805.0,29204.0,30309.0,31688.0,31500.0,31762.0,30655.0,30784.0,31115.0,31193.0,31133.0,31763.0,32086.0,32719.0,34205.0,35094.0,35614.0,35509.0,35735.0,36000.0,35755.0,36071.0,36275.0,36296.0,35538.0,35552.0,35126.0,34920.0,35216.0,35132.0,32910.0,33637.0,37616.0,37747.0,39638.0,42731.0,44383.0,45567.0,39897.0,
United States,Single parents,13189.0,13473.0,13553.0,13438.0,14293.0,14182.0,14865.0,13993.0,14110.0,14112.0,14105.0,15132.0,16426.0,16475.0,16890.0,17282.0,17722.0,18586.0,18391.0,18705.0,18604.0,18856.0,18793.0,18622.0,18899.0,18599.0,19614.0,19421.0,18883.0,19067.0,18623.0,18813.0,19560.0,19930.0,19914.0,20801.0,21355.0,23894.0,25659.0,20980.0,
United States,Other family / non-family households,31239.0,32220.0,32535.0,33257.0,34340.0,34532.0,34509.0,33324.0,32400.0,31878.0,30656.0,32091.0,31886.0,32355.0,33058.0,34337.0,34569.0,34515.0,34866.0,34442.0,34947.0,34363.0,34390.0,34380.0,35004.0,33270.0,33488.0,33346.0,32866.0,32891.0,32603.0,33567.0,35222.0,36753.0,36811.0,37912.0,39757.0,42285.0,42217.0,38961.0,
